"year","sequence","rider_name","team_name","position"
2014,14,"Laverty, Michael","Paul Bird Motorsport",16
2014,14,"Di Meglio, Mike","Avintia Racing",17
2014,14,"Parkes, Broc","Paul Bird Motorsport",18
2014,14,"Barbera, Hector","Avintia Racing",19
2014,15,"Lorenzo, Jorge","Movistar Yamaha MotoGP",1
2014,15,"Marquez, Marc","Repsol Honda Team",2
2014,15,"Rossi, Valentino","Movistar Yamaha MotoGP",3
2014,15,"Pedrosa, Dani","Repsol Honda Team",4
2014,15,"Dovizioso, Andrea","Ducati Team",5
2014,15,"Iannone, Andrea","Pramac Racing",6
2014,15,"Bradl, Stefan","LCR Honda MotoGP",7
2014,15,"Espargaro, Pol","Monster Yamaha Tech 3",8
2014,15,"Smith, Bradley","Monster Yamaha Tech 3",9
2014,15,"Bautista, Alvaro","GO&FUN Honda Gresini",10
2014,15,"Espargaro, Aleix","NGM Forward Racing",11
2014,15,"Nakasuga, Katsuyuki","YAMALUBE Racing Team with YSP",12
2014,15,"Aoyama, Hiroshi","Drive M7 Aspar",13
2014,15,"Hayden, Nicky","Drive M7 Aspar",14
2014,15,"Barbera, Hector","Avintia Racing",15
2014,15,"Redding, Scott","GO&FUN Honda Gresini",16
2014,15,"De Angelis, Alex","NGM Forward Racing",17
2014,15,"Laverty, Michael","Paul Bird Motorsport",18
2014,15,"Di Meglio, Mike","Avintia Racing",19
2014,15,"Parkes, Broc","Paul Bird Motorsport",20
2014,16,"Rossi, Valentino","Movistar Yamaha MotoGP",1
2014,16,"Lorenzo, Jorge","Movistar Yamaha MotoGP",2
2014,16,"Smith, Bradley","Monster Yamaha Tech 3",3
2014,16,"Dovizioso, Andrea","Ducati Team",4
2014,16,"Barbera, Hector","Avintia Racing",5
2014,16,"Bautista, Alvaro","GO&FUN Honda Gresini",6
2014,16,"Redding, Scott","GO&FUN Honda Gresini",7
2014,16,"Aoyama, Hiroshi","Drive M7 Aspar",8
2014,16,"De Angelis, Alex","NGM Forward Racing",9
2014,16,"Hayden, Nicky","Drive M7 Aspar",10
2014,16,"Hernandez, Yonny","Energy T.I. Pramac Racing",11
2014,16,"Petrucci, Danilo","Octo IodaRacing Team",12
2014,16,"Laverty, Michael","Paul Bird Motorsport",13
2014,16,"Di Meglio, Mike","Avintia Racing",14
2014,17,"Marquez, Marc","Repsol Honda Team",1
2014,17,"Rossi, Valentino","Movistar Yamaha MotoGP",2
2014,17,"Lorenzo, Jorge","Movistar Yamaha MotoGP",3
2014,17,"Bradl, Stefan","LCR Honda MotoGP",4
2014,17,"Smith, Bradley","Monster Yamaha Tech 3",5
2014,17,"Espargaro, Pol","Monster Yamaha Tech 3",6
2014,17,"Hernandez, Yonny","Energy T.I. Pramac Racing",7
2014,17,"Dovizioso, Andrea","Ducati Team",8
2014,17,"Barbera, Hector","Avintia Racing",9
2014,17,"Redding, Scott","GO&FUN Honda Gresini",10
2014,17,"Aoyama, Hiroshi","Drive M7 Aspar",11
2014,17,"Laverty, Michael","Paul Bird Motorsport",12
2014,17,"Di Meglio, Mike","Avintia Racing",13
2014,17,"Parkes, Broc","Paul Bird Motorsport",14
2014,18,"Marquez, Marc","Repsol Honda Team",1
2014,18,"Rossi, Valentino","Movistar Yamaha MotoGP",2
2014,18,"Pedrosa, Dani","Repsol Honda Team",3
2014,18,"Dovizioso, Andrea","Ducati Team",4
2014,18,"Crutchlow, Cal","Ducati Team",5
2014,18,"Espargaro, Pol","Monster Yamaha Tech 3",6
2014,18,"Espargaro, Aleix","NGM Forward Racing",7
2014,18,"Bradl, Stefan","LCR Honda MotoGP",8
2014,18,"Pirro, Michele","Ducati Team",9
2014,18,"Redding, Scott","GO&FUN Honda Gresini",10
2014,18,"Barbera, Hector","Avintia Racing",11
2014,18,"Petrucci, Danilo","Octo IodaRacing Team",12
2014,18,"Hayden, Nicky","Drive M7 Aspar",13
2014,18,"Smith, Bradley","Monster Yamaha Tech 3",14
2014,18,"Aoyama, Hiroshi","Drive M7 Aspar",15
2014,18,"Bautista, Alvaro","GO&FUN Honda Gresini",16
2014,18,"Abraham, Karel","Cardion AB Motoracing",17
2014,18,"De Angelis, Alex","NGM Forward Racing",18
2014,18,"Laverty, Michael","Paul Bird Motorsport",19
2014,18,"Parkes, Broc","Paul Bird Motorsport",20
2014,18,"Di Meglio, Mike","Avintia Racing",21
2014,18,"Iannone, Andrea","Pramac Racing",22
2015,1,"Rossi, Valentino","Movistar Yamaha MotoGP",1
2015,1,"Dovizioso, Andrea","Ducati Team",2
2015,1,"Iannone, Andrea","Ducati Team",3
2015,1,"Lorenzo, Jorge","Movistar Yamaha MotoGP",4
2015,1,"Marquez, Marc","Repsol Honda Team",5
2015,1,"Pedrosa, Dani","Repsol Honda Team",6
2015,1,"Crutchlow, Cal","CWM LCR Honda",7
2015,1,"Smith, Bradley","Monster Yamaha Tech 3",8
2015,1,"Espargaro, Pol","Monster Yamaha Tech 3",9
2015,1,"Hernandez, Yonny","Pramac Racing",10
2015,1,"Espargaro, Aleix","Team SUZUKI ECSTAR",11
2015,1,"Petrucci, Danilo","Pramac Racing",12
2015,1,"Redding, Scott","EG 0,0 Marc VDS",13
2015,1,"Viñales, Maverick","Team SUZUKI ECSTAR",14
2015,1,"Barbera, Hector","Avintia Racing",15
2015,1,"Bradl, Stefan","Athinà Forward Racing",16
2015,1,"Hayden, Nicky","Aspar MotoGP Team",17
2015,1,"Laverty, Eugene","Aspar MotoGP Team",18
2015,1,"Di Meglio, Mike","Avintia Racing",19
2015,1,"De Angelis, Alex","Octo IodaRacing Team",20
2015,1,"Melandri, Marco","Aprilia Racing Team Gresini",21
2015,1,"Baz, Loris","Athinà Forward Racing",22
2015,1,"Bautista, Alvaro","Aprilia Racing Team Gresini",-4
2015,2,"Marquez, Marc","Repsol Honda Team",1
2015,2,"Dovizioso, Andrea","Ducati Team",2
2015,2,"Rossi, Valentino","Movistar Yamaha MotoGP",3
2015,2,"Lorenzo, Jorge","Movistar Yamaha MotoGP",4
2015,2,"Iannone, Andrea","Ducati Team",5
2015,2,"Smith, Bradley","Monster Yamaha Tech 3",6
2015,2,"Crutchlow, Cal","CWM LCR Honda",7
2015,2,"Espargaro, Aleix","Team SUZUKI ECSTAR",8
2015,2,"Viñales, Maverick","Team SUZUKI ECSTAR",9
2015,2,"Petrucci, Danilo","Pramac Racing",10
2015,2,"Aoyama, Hiroshi","Repsol Honda Team",11
2015,2,"Barbera, Hector","Avintia Racing",12
2015,2,"Hayden, Nicky","Aspar MotoGP Team",13
2015,2,"Miller, Jack","CWM LCR Honda",14
2015,2,"Bautista, Alvaro","Aprilia Racing Team Gresini",15
2015,2,"Laverty, Eugene","Aspar MotoGP Team",16
2015,2,"Baz, Loris","Athinà Forward Racing",17
2015,2,"De Angelis, Alex","Octo IodaRacing Team",18
2015,2,"Espargaro, Pol","Monster Yamaha Tech 3",-4
2015,3,"Rossi, Valentino","Movistar Yamaha MotoGP",1
2015,3,"Dovizioso, Andrea","Ducati Team",2
2015,3,"Crutchlow, Cal","CWM LCR Honda",3
2015,3,"Iannone, Andrea","Ducati Team",4
2015,3,"Lorenzo, Jorge","Movistar Yamaha MotoGP",5
2015,3,"Smith, Bradley","Monster Yamaha Tech 3",6
2015,3,"Espargaro, Aleix","Team SUZUKI ECSTAR",7
2015,3,"Espargaro, Pol","Monster Yamaha Tech 3",8
2015,3,"Redding, Scott","EG 0,0 Marc VDS",9
2015,3,"Viñales, Maverick","Team SUZUKI ECSTAR",10
2015,3,"Petrucci, Danilo","Pramac Racing",11
2015,3,"Miller, Jack","CWM LCR Honda",12
2015,3,"Barbera, Hector","Avintia Racing",13
2015,3,"Baz, Loris","Athinà Forward Racing",14
2015,3,"Bradl, Stefan","Athinà Forward Racing",15
2015,3,"Hayden, Nicky","Aspar MotoGP Team",16
2015,3,"Laverty, Eugene","Aspar MotoGP Team",17
2015,3,"Di Meglio, Mike","Avintia Racing",18
2015,3,"Bautista, Alvaro","Aprilia Racing Team Gresini",19
2015,3,"Melandri, Marco","Aprilia Racing Team Gresini",20
2015,3,"Abraham, Karel","AB Motoracing",21
2015,3,"De Angelis, Alex","Octo IodaRacing Team",22
2015,4,"Lorenzo, Jorge","Movistar Yamaha MotoGP",1
2015,4,"Marquez, Marc","Repsol Honda Team",2
2015,4,"Rossi, Valentino","Movistar Yamaha MotoGP",3
2015,4,"Crutchlow, Cal","CWM LCR Honda",4
2015,4,"Espargaro, Pol","Monster Yamaha Tech 3",5
2015,4,"Iannone, Andrea","Ducati Team",6
2015,4,"Espargaro, Aleix","Team SUZUKI ECSTAR",7
2015,4,"Smith, Bradley","Monster Yamaha Tech 3",8
2015,4,"Dovizioso, Andrea","Ducati Team",9
2015,4,"Hernandez, Yonny","Pramac Racing",10
2015,4,"Viñales, Maverick","Team SUZUKI ECSTAR",11
2015,4,"Petrucci, Danilo","Pramac Racing",12
2015,4,"Redding, Scott","EG 0,0 Marc VDS",13
2015,4,"Barbera, Hector","Avintia Racing",14
2015,4,"Bautista, Alvaro","Aprilia Racing Team Gresini",15
2015,4,"Bradl, Stefan","Athinà Forward Racing",16
2015,4,"Hayden, Nicky","Aspar MotoGP Team",17
2015,4,"Laverty, Eugene","Aspar MotoGP Team",18
2015,4,"Melandri, Marco","Aprilia Racing Team Gresini",19
2015,4,"Miller, Jack","CWM LCR Honda",20
2015,4,"De Angelis, Alex","Octo IodaRacing Team",21
2015,4,"Di Meglio, Mike","Avintia Racing",22
2015,5,"Lorenzo, Jorge","Movistar Yamaha MotoGP",1
2015,5,"Rossi, Valentino","Movistar Yamaha MotoGP",2
2015,5,"Dovizioso, Andrea","Ducati Team",3
2015,5,"Marquez, Marc","Repsol Honda Team",4
2015,5,"Iannone, Andrea","Ducati Team",5
2015,5,"Smith, Bradley","Monster Yamaha Tech 3",6
2015,5,"Espargaro, Pol","Monster Yamaha Tech 3",7
2015,5,"Hernandez, Yonny","Pramac Racing",8
2015,5,"Viñales, Maverick","Team SUZUKI ECSTAR",9
2015,5,"Petrucci, Danilo","Pramac Racing",10
2015,5,"Hayden, Nicky","Aspar MotoGP Team",11
2015,5,"Baz, Loris","Athinà Forward Racing",12
2015,5,"Barbera, Hector","Avintia Racing",13
2015,5,"Laverty, Eugene","Aspar MotoGP Team",14
2015,5,"Bautista, Alvaro","Aprilia Racing Team Gresini",15
2015,5,"Pedrosa, Dani","Repsol Honda Team",16
2015,5,"De Angelis, Alex","Octo IodaRacing Team",17
2015,5,"Melandri, Marco","Aprilia Racing Team Gresini",18
2015,6,"Lorenzo, Jorge","Movistar Yamaha MotoGP",1
2015,6,"Iannone, Andrea","Ducati Team",2
2015,6,"Rossi, Valentino","Movistar Yamaha MotoGP",3
2015,6,"Pedrosa, Dani","Repsol Honda Team",4
2015,6,"Smith, Bradley","Monster Yamaha Tech 3",5
2015,6,"Espargaro, Pol","Monster Yamaha Tech 3",6
2015,6,"Viñales, Maverick","Team SUZUKI ECSTAR",7
2015,6,"Pirro, Michele","Ducati Team",8
2015,6,"Petrucci, Danilo","Octo Pramac Racing",9
2015,6,"Hernandez, Yonny","Octo Pramac Racing",10
2015,6,"Redding, Scott","EG 0,0 Marc VDS",11
2015,6,"Baz, Loris","Athinà Forward Racing",12
2015,6,"Barbera, Hector","Avintia Racing",13
2015,6,"Bautista, Alvaro","Aprilia Racing Team Gresini",14
2015,6,"Laverty, Eugene","Aspar MotoGP Team",15
2015,6,"Di Meglio, Mike","Avintia Racing",16
2015,6,"Abraham, Karel","AB Motoracing",17
2015,6,"Melandri, Marco","Aprilia Racing Team Gresini",18
2015,7,"Lorenzo, Jorge","Movistar Yamaha MotoGP",1
2015,7,"Rossi, Valentino","Movistar Yamaha MotoGP",2
2015,7,"Pedrosa, Dani","Repsol Honda Team",3
2015,7,"Iannone, Andrea","Ducati Team",4
2015,7,"Smith, Bradley","Monster Yamaha Tech 3",5
2015,7,"Viñales, Maverick","Team SUZUKI ECSTAR",6
2015,7,"Redding, Scott","EG 0,0 Marc VDS",7
2015,7,"Bradl, Stefan","Athinà Forward Racing",8
2015,7,"Petrucci, Danilo","Octo Pramac Racing",9
2015,7,"Bautista, Alvaro","Aprilia Racing Team Gresini",10
2015,7,"Miller, Jack","CWM LCR Honda",11
2015,7,"Laverty, Eugene","Aspar MotoGP Team",12
2015,7,"Baz, Loris","Athinà Forward Racing",13
2015,7,"Di Meglio, Mike","Avintia Racing",14
2015,7,"De Angelis, Alex","E-Motion IodaRacing Team",15
2015,7,"Barbera, Hector","Avintia Racing",16
2015,8,"Rossi, Valentino","Movistar Yamaha MotoGP",1
2015,8,"Marquez, Marc","Repsol Honda Team",2
2015,8,"Lorenzo, Jorge","Movistar Yamaha MotoGP",3
2015,8,"Iannone, Andrea","Ducati Team",4
2015,8,"Espargaro, Pol","Monster Yamaha Tech 3",5
2015,8,"Crutchlow, Cal","CWM LCR Honda",6
2015,8,"Smith, Bradley","Monster Yamaha Tech 3",7
2015,8,"Pedrosa, Dani","Repsol Honda Team",8
2015,8,"Espargaro, Aleix","Team SUZUKI ECSTAR",9
2015,8,"Viñales, Maverick","Team SUZUKI ECSTAR",10
2015,8,"Petrucci, Danilo","Octo Pramac Racing",11
2015,8,"Dovizioso, Andrea","Ducati Team",12
2015,8,"Redding, Scott","EG 0,0 Marc VDS",13
2015,8,"Hernandez, Yonny","Octo Pramac Racing",14
2015,8,"Baz, Loris","Athinà Forward Racing",15
2015,8,"Hayden, Nicky","Aspar MotoGP Team",16
2015,8,"Bautista, Alvaro","Aprilia Racing Team Gresini",17
2015,8,"Di Meglio, Mike","Avintia Racing",18
2015,8,"Melandri, Marco","Aprilia Racing Team Gresini",19
2015,8,"Barbera, Hector","Avintia Racing",-4
2015,8,"Miller, Jack","CWM LCR Honda",-4
2015,9,"Marquez, Marc","Repsol Honda Team",1
2015,9,"Pedrosa, Dani","Repsol Honda Team",2
2015,9,"Rossi, Valentino","Movistar Yamaha MotoGP",3
2015,9,"Lorenzo, Jorge","Movistar Yamaha MotoGP",4
2015,9,"Iannone, Andrea","Ducati Team",5
2015,9,"Smith, Bradley","Monster Yamaha Tech 3",6
2015,9,"Crutchlow, Cal","CWM LCR Honda",7
2015,9,"Espargaro, Pol","Monster Yamaha Tech 3",8
2015,9,"Petrucci, Danilo","Octo Pramac Racing",9
2015,9,"Espargaro, Aleix","Team SUZUKI ECSTAR",10
2015,9,"Viñales, Maverick","Team SUZUKI ECSTAR",11
2015,9,"Hernandez, Yonny","Octo Pramac Racing",12
2015,9,"Barbera, Hector","Avintia Racing",13
2015,9,"Bautista, Alvaro","Aprilia Racing Team Gresini",14
2015,9,"Miller, Jack","CWM LCR Honda",15
2015,9,"Hayden, Nicky","Aspar MotoGP Team",16
2015,9,"Laverty, Eugene","Aspar MotoGP Team",17
2015,9,"De Angelis, Alex","E-Motion IodaRacing Team",18
2015,9,"Baz, Loris","Athinà Forward Racing",19
2015,9,"Laverty, Michael","Aprilia Racing Team Gresini",20
2015,9,"Redding, Scott","EG 0,0 Marc VDS",-4
2015,10,"Marquez, Marc","Repsol Honda Team",1
2015,10,"Lorenzo, Jorge","Movistar Yamaha MotoGP",2
2015,10,"Rossi, Valentino","Movistar Yamaha MotoGP",3
2015,10,"Pedrosa, Dani","Repsol Honda Team",4
2015,10,"Iannone, Andrea","Ducati Team",5
2015,10,"Smith, Bradley","Monster Yamaha Tech 3",6
2015,10,"Espargaro, Pol","Monster Yamaha Tech 3",7
2015,10,"Crutchlow, Cal","CWM LCR Honda",8
2015,10,"Dovizioso, Andrea","Ducati Team",9
2015,10,"Petrucci, Danilo","Octo Pramac Racing",10
2015,10,"Viñales, Maverick","Team SUZUKI ECSTAR",11
2015,10,"Hernandez, Yonny","Octo Pramac Racing",12
2015,10,"Redding, Scott","EG 0,0 Marc VDS",13
2015,10,"Espargaro, Aleix","Team SUZUKI ECSTAR",14
2015,10,"Barbera, Hector","Avintia Racing",15
2015,10,"Hayden, Nicky","Aspar MotoGP Team",16
2015,10,"Di Meglio, Mike","Avintia Racing",17
2015,10,"Bautista, Alvaro","Aprilia Racing Team Gresini",18
2015,10,"Laverty, Eugene","Aspar MotoGP Team",19
2015,10,"Bradl, Stefan","Aprilia Racing Team Gresini",20
2015,10,"De Angelis, Alex","E-Motion IodaRacing Team",21
2015,10,"Elias, Toni","AB Motoracing",22
2015,11,"Lorenzo, Jorge","Movistar Yamaha MotoGP",1
2015,11,"Marquez, Marc","Repsol Honda Team",2
2015,11,"Rossi, Valentino","Movistar Yamaha MotoGP",3
2015,11,"Iannone, Andrea","Ducati Team",4
2015,11,"Pedrosa, Dani","Repsol Honda Team",5
2015,11,"Dovizioso, Andrea","Ducati Team",6
2015,11,"Smith, Bradley","Monster Yamaha Tech 3",7
2015,11,"Espargaro, Pol","Monster Yamaha Tech 3",8
2015,11,"Espargaro, Aleix","Team SUZUKI ECSTAR",9
2015,11,"Petrucci, Danilo","Octo Pramac Racing",10
2015,11,"Hernandez, Yonny","Octo Pramac Racing",11
2015,11,"Redding, Scott","EG 0,0 Marc VDS",12
2015,11,"Bautista, Alvaro","Aprilia Racing Team Gresini",13
2015,11,"Bradl, Stefan","Aprilia Racing Team Gresini",14
2015,11,"Baz, Loris","Forward Racing",15
2015,11,"Barbera, Hector","Avintia Racing",16
2015,11,"Hayden, Nicky","Aspar MotoGP Team",17
2015,11,"Di Meglio, Mike","Avintia Racing",18
2015,11,"Miller, Jack","CWM LCR Honda",19
2015,11,"Corti, Claudio","Forward Racing",20
2015,11,"Abraham, Karel","AB Motoracing",21
2015,12,"Rossi, Valentino","Movistar Yamaha MotoGP",1
2015,12,"Petrucci, Danilo","Octo Pramac Racing",2
2015,12,"Dovizioso, Andrea","Ducati Team",3
2015,12,"Lorenzo, Jorge","Movistar Yamaha MotoGP",4
2015,12,"Pedrosa, Dani","Repsol Honda Team",5
2015,12,"Redding, Scott","EG 0,0 Marc VDS",6
2015,12,"Smith, Bradley","Monster Yamaha Tech 3",7
2015,12,"Iannone, Andrea","Ducati Team",8
2015,12,"Espargaro, Aleix","Team SUZUKI ECSTAR",9
2015,12,"Bautista, Alvaro","Aprilia Racing Team Gresini",10
2015,12,"Viñales, Maverick","Team SUZUKI ECSTAR",11
2015,12,"Hayden, Nicky","Aspar MotoGP Team",12
2015,12,"Barbera, Hector","Avintia Racing",13
2015,12,"Di Meglio, Mike","Avintia Racing",14
2015,12,"De Angelis, Alex","E-Motion IodaRacing Team",15
2015,12,"Baz, Loris","Forward Racing",16
2015,12,"Laverty, Eugene","Aspar MotoGP Team",17
2015,12,"Corti, Claudio","Forward Racing",18
2015,12,"Abraham, Karel","AB Motoracing",19
2015,12,"Hernandez, Yonny","Octo Pramac Racing",-4
2015,13,"Marquez, Marc","Repsol Honda Team",1
2015,13,"Smith, Bradley","Monster Yamaha Tech 3",2
2015,13,"Redding, Scott","EG 0,0 Marc VDS",3
2015,13,"Baz, Loris","Forward Racing",4
2015,13,"Rossi, Valentino","Movistar Yamaha MotoGP",5
2015,13,"Petrucci, Danilo","Octo Pramac Racing",6
2015,13,"Iannone, Andrea","Ducati Team",7
2015,13,"Dovizioso, Andrea","Ducati Team",8
2015,13,"Pedrosa, Dani","Repsol Honda Team",9
2015,13,"Espargaro, Aleix","Team SUZUKI ECSTAR",10
2015,13,"Crutchlow, Cal","LCR Honda",11
2015,13,"Miller, Jack","LCR Honda",12
2015,13,"Di Meglio, Mike","Avintia Racing",13
2015,13,"Viñales, Maverick","Team SUZUKI ECSTAR",14
2015,13,"Bautista, Alvaro","Aprilia Racing Team Gresini",15
2015,13,"Bradl, Stefan","Aprilia Racing Team Gresini",16
2015,13,"Hayden, Nicky","Aspar MotoGP Team",17
2015,13,"Barbera, Hector","Avintia Racing",18
2015,13,"Laverty, Eugene","Aspar MotoGP Team",19
2015,13,"Corti, Claudio","Forward Racing",20
2015,13,"Abraham, Karel","AB Motoracing",21
2015,14,"Lorenzo, Jorge","Movistar Yamaha MotoGP",1
2015,14,"Pedrosa, Dani","Repsol Honda Team",2
2015,14,"Rossi, Valentino","Movistar Yamaha MotoGP",3
2015,14,"Iannone, Andrea","Ducati Team",4
2015,14,"Dovizioso, Andrea","Ducati Team",5
2015,14,"Espargaro, Aleix","Team SUZUKI ECSTAR",6
2015,14,"Crutchlow, Cal","LCR Honda",7
2015,14,"Smith, Bradley","Monster Yamaha Tech 3",8
2015,14,"Espargaro, Pol","Monster Yamaha Tech 3",9
2015,14,"Hernandez, Yonny","Octo Pramac Racing",10
2015,14,"Viñales, Maverick","Team SUZUKI ECSTAR",11
2015,14,"Redding, Scott","EG 0,0 Marc VDS",12
2015,14,"Bautista, Alvaro","Aprilia Racing Team Gresini",13
2015,14,"Laverty, Eugene","Aspar MotoGP Team",14
2015,14,"Hayden, Nicky","Aspar MotoGP Team",15
2015,14,"Barbera, Hector","Avintia Racing",16
2015,14,"Baz, Loris","Forward Racing",17
2015,14,"Bradl, Stefan","Aprilia Racing Team Gresini",18
2015,14,"Miller, Jack","LCR Honda",19
2015,14,"Di Meglio, Mike","Avintia Racing",20
2015,14,"Elias, Toni","Forward Racing",21
2015,15,"Pedrosa, Dani","Repsol Honda Team",1
2015,15,"Rossi, Valentino","Movistar Yamaha MotoGP",2
2015,15,"Lorenzo, Jorge","Movistar Yamaha MotoGP",3
2015,15,"Marquez, Marc","Repsol Honda Team",4
2015,15,"Dovizioso, Andrea","Ducati Team",5
2015,15,"Crutchlow, Cal","LCR Honda",6
2015,15,"Smith, Bradley","Monster Yamaha Tech 3",7
2015,15,"Nakasuga, Katsuyuki","Yamaha Factory Racing Team",8
2015,15,"Barbera, Hector","Avintia Racing",9
2015,15,"Redding, Scott","EG 0,0 Marc VDS",10
2015,15,"Espargaro, Aleix","Team SUZUKI ECSTAR",11
2015,15,"Takahashi, Takumi","Team HRC with Nissin",12
2015,15,"Hayden, Nicky","Aspar MotoGP Team",13
2015,15,"Hernandez, Yonny","Octo Pramac Racing",14
2015,15,"Di Meglio, Mike","Avintia Racing",15
2015,15,"Bautista, Alvaro","Aprilia Racing Team Gresini",16
2015,15,"Laverty, Eugene","Aspar MotoGP Team",17
2015,15,"Bradl, Stefan","Aprilia Racing Team Gresini",18
2015,15,"Akiyoshi, Kousuke","AB Motoracing",19
2015,15,"Elias, Toni","Forward Racing",20
2015,16,"Marquez, Marc","Repsol Honda Team",1
2015,16,"Lorenzo, Jorge","Movistar Yamaha MotoGP",2
2015,16,"Iannone, Andrea","Ducati Team",3
2015,16,"Rossi, Valentino","Movistar Yamaha MotoGP",4
2015,16,"Pedrosa, Dani","Repsol Honda Team",5
2015,16,"Viñales, Maverick","Team SUZUKI ECSTAR",6
2015,16,"Crutchlow, Cal","LCR Honda",7
2015,16,"Espargaro, Pol","Monster Yamaha Tech 3",8
2015,16,"Espargaro, Aleix","Team SUZUKI ECSTAR",9
2015,16,"Smith, Bradley","Monster Yamaha Tech 3",10
2015,16,"Redding, Scott","EG 0,0 Marc VDS",11
2015,16,"Petrucci, Danilo","Octo Pramac Racing",12
2015,16,"Dovizioso, Andrea","Ducati Team",13
2015,16,"Bautista, Alvaro","Aprilia Racing Team Gresini",14
2015,16,"Miller, Jack","LCR Honda",15
2015,16,"Barbera, Hector","Avintia Racing",16
2015,16,"Hernandez, Yonny","Octo Pramac Racing",17
2015,16,"Baz, Loris","Forward Racing",18
2015,16,"Laverty, Eugene","Aspar MotoGP Team",19
2015,16,"Di Meglio, Mike","Avintia Racing",20
2015,16,"Bradl, Stefan","Aprilia Racing Team Gresini",21
2015,16,"Elias, Toni","Forward Racing",22
2015,16,"West, Anthony","AB Motoracing",23
2015,17,"Pedrosa, Dani","Repsol Honda Team",1
2015,17,"Lorenzo, Jorge","Movistar Yamaha MotoGP",2
2015,17,"Rossi, Valentino","Movistar Yamaha MotoGP",3
2015,17,"Smith, Bradley","Monster Yamaha Tech 3",4
2015,17,"Crutchlow, Cal","LCR Honda",5
2015,17,"Petrucci, Danilo","Octo Pramac Racing",6
2015,17,"Espargaro, Aleix","Team SUZUKI ECSTAR",7
2015,17,"Viñales, Maverick","Team SUZUKI ECSTAR",8
2015,17,"Espargaro, Pol","Monster Yamaha Tech 3",9
2015,17,"Bradl, Stefan","Aprilia Racing Team Gresini",10
2015,17,"Redding, Scott","EG 0,0 Marc VDS",11
2015,17,"Hernandez, Yonny","Octo Pramac Racing",12
2015,17,"Barbera, Hector","Avintia Racing",13
2015,17,"Elias, Toni","Forward Racing",14
2015,17,"Bautista, Alvaro","Aprilia Racing Team Gresini",15
2015,17,"Hayden, Nicky","Aspar MotoGP Team",16
2015,17,"Miller, Jack","LCR Honda",17
2015,17,"Di Meglio, Mike","Avintia Racing",18
2015,17,"Laverty, Eugene","Aspar MotoGP Team",19
2015,17,"West, Anthony","AB Motoracing",20
2015,17,"Cudlin, Damian","E-Motion IodaRacing Team",-4
2015,18,"Lorenzo, Jorge","Movistar Yamaha MotoGP",1
2015,18,"Marquez, Marc","Repsol Honda Team",2
2015,18,"Pedrosa, Dani","Repsol Honda Team",3
2015,18,"Rossi, Valentino","Movistar Yamaha MotoGP",4
2015,18,"Espargaro, Pol","Monster Yamaha Tech 3",5
2015,18,"Smith, Bradley","Monster Yamaha Tech 3",6
2015,18,"Dovizioso, Andrea","Ducati Team",7
2015,18,"Espargaro, Aleix","Team SUZUKI ECSTAR",8
2015,18,"Crutchlow, Cal","LCR Honda",9
2015,18,"Petrucci, Danilo","Octo Pramac Racing",10
2015,18,"Viñales, Maverick","Team SUZUKI ECSTAR",11
2015,18,"Pirro, Michele","Ducati Team",12
2015,18,"Hernandez, Yonny","Octo Pramac Racing",13
2015,18,"Bautista, Alvaro","Aprilia Racing Team Gresini",14
2015,18,"Redding, Scott","EG 0,0 Marc VDS",15
2015,18,"Barbera, Hector","Avintia Racing",16
2015,18,"Hayden, Nicky","Aspar MotoGP Team",17
2015,18,"Bradl, Stefan","Aprilia Racing Team Gresini",18
2015,18,"Baz, Loris","Forward Racing",19
2015,18,"Elias, Toni","Forward Racing",20
2015,18,"Miller, Jack","LCR Honda",21
2015,18,"West, Anthony","AB Motoracing",22
2016,1,"Lorenzo, Jorge","Movistar Yamaha MotoGP",1
2016,1,"Dovizioso, Andrea","Ducati Team",2
2016,1,"Marquez, Marc","Repsol Honda Team",3
2016,1,"Rossi, Valentino","Movistar Yamaha MotoGP",4
2016,1,"Pedrosa, Dani","Repsol Honda Team",5
2016,1,"Viñales, Maverick","Team SUZUKI ECSTAR",6
